sentence,label,clean_sentence,tokens
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,2,diluted earnings share eps rose eur eur,"['earning', 'share', 'eur', 'eur']"
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,2,diluted earnings share eps rose eur versus eur,"['earning', 'share', 'eur', 'eur']"
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,2,diluted earnings share eps rose eur eur,"['earning', 'share', 'eur', 'eur']"
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,2,diluted earnings share eps rose eur eur,"['earning', 'share', 'eur', 'eur']"
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,2,diluted eps rose,[]
EBIT margin was up from 1.4 % to 5.1 % .,2,ebit margin,"['ebit', 'margin']"
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",2,eps continuing operations came eur,"['operation', 'eur']"
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",2,equity ratio compared quarter net sales frozen foods business totaled eur quarter,"['equity', 'ratio', 'quarter', 'net', 'sale', 'frozen', 'food', 'business', 'eur', 'quarter']"
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",2,finnish textile clothing design company marimekko oyj hel said today net profit rose quarter corresponding period year earlier,"['finnish', 'textile', 'clothing', 'design', 'company', 'hel', 'today', 'net', 'profit', 'quarter', 'period', 'year', 'early']"
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",2,finland based elcoteq se privately held provider electronics manufacturing services communications companies said thursday signed long term manufacturing supply deal communications equipment company andrew,"['finland', 'elcoteq', 'se', 'privately', 'provider', 'electronic', 'manufacturing', 'service', 'communication', 'company', 'thursday', 'long', 'term', 'supply', 'deal', 'communication', 'equipment', 'company']"
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,2,finnish cutlery hand tools maker fiskars oyj abp hel fisas said today net profit rose eur million usd m quarter eur million year earlier,"['finnish', 'cutlery', 'hand', 'tool', 'maker', 'oyj', 'abp', 'hel', 'fisas', 'today', 'net', 'profit', 'eur', 'usd', 'quarter', 'eur', 'year', 'early']"
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,2,finnish department store chain stockmann oyj abp net profit rose mln euro mln months mln euro mln period,"['finnish', 'department', 'store', 'chain', 'stockmann', 'oyj', 'abp', 'net', 'profit', 'euro', 'mln', 'month', 'mln', 'euro', 'mln', 'period']"
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",2,finnish lifting equipment maker konecranes oyj said july net profit rose mln euro mln half mln euro mln period,"['finnish', 'lifting', 'equipment', 'maker', 'oyj', 'july', 'net', 'profit', 'euro', 'mln', 'half', 'mln', 'euro', 'mln', 'period']"
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,2,finnish metal industry solutions supplier outotec oyj net profit rose mln euro mln months mln euro mln period,"['finnish', 'metal', 'industry', 'solution', 'supplier', 'outotec', 'net', 'profit', 'euro', 'mln', 'month', 'mln', 'euro', 'mln', 'period']"
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,2,finnish metal products company componenta oyj net profit rose mln euro mln quarter mln euro mln period,"['finnish', 'metal', 'product', 'company', 'componenta', 'oyj', 'net', 'profit', 'euro', 'mln', 'quarter', 'mln', 'euro', 'mln', 'period']"
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,2,finnish office supplies computer accessories dealer beltton group plc said net profit rose mln euro mln mln euro mln,"['finnish', 'office', 'computer', 'accessory', 'dealer', 'beltton', 'group', 'plc', 'net', 'profit', 'mln', 'euro', 'mln', 'mln', 'euro', 'mln']"
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",2,finnish security privacy software solutions developer stonesoft oyj said january preliminary sales stonegate products grew pct year year mln euro mln fourth quarter,"['finnish', 'security', 'privacy', 'software', 'solution', 'developer', 'stonesoft', 'oyj', 'january', 'preliminary', 'sale', 'stonegate', 'product', 'pct', 'year', 'year', 'mln', 'euro', 'mln', 'fourth', 'quarter']"
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",2,finnish silicon wafer technology company okmetic oyj omx helsinki reported thursday august operating profit m period january june m corresponding period,"['finnish', 'silicon', 'wafer', 'technology', 'company', 'okmetic', 'oyj', 'omx', 'helsinki', 'thursday', 'august', 'operating', 'profit', 'period', 'january', 'june', 'm', 'corresponding', 'period']"
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,2,finnish software developer solutions oyj said net profit increased mln euro mln mln euro mln,"['finnish', 'software', 'developer', 'solution', 'oyj', 'net', 'profit', 'mln', 'euro', 'mln', 'mln', 'euro', 'mln']"
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,2,quarter underlying operating profit rose mln eur mln year earlier,"['quarter', 'operating', 'profit', 'eur', 'mln', 'year', 'early']"
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",2,months company net profit rose m m corresponding period,"['month', 'company', 'net', 'profit', 'm', 'm', 'corresponding', 'period']"
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",2,helsinki afx retail wholesale group kesko reported net sales mln eur february increase pct year year,"['helsinki', 'afx', 'retail', 'wholesale', 'group', 'kesko', 'net', 'sale', 'mln', 'eur', 'february', 'increase', 'pct', 'year', 'year']"
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",2,net sales seen grown m m,"['net', 'sale', 'm']"
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",2,sales returned growth april june ceo pekka eloholma said,"['sale', 'growth', 'april', 'june', 'ceo', 'pekka', 'eloholma']"
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",2,ragutis controlled finnish brewery reported cent rise beer sales million litres held cent market share,"['ragutis', 'finnish', 'brewery', 'cent', 'rise', 'beer', 'sale', 'litre', 'cent', 'market', 'share']"
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",2,svyturys utenos alus controlled nordic group baltic beverages holding bbh posted cent growth beer sales january million litres,"['utenos', 'alus', 'nordic', 'group', 'baltic', 'beverage', 'bbh', 'cent', 'growth', 'beer', 'sale', 'january', 'litre']"
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",2,december members lithuanian brewers association sold total million liters beer increase percent sales million liters december,"['december', 'member', 'lithuanian', 'brewer', 'association', 'total', 'liter', 'beer', 'increase', 'percent', 'sale', 'liter', 'december']"
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",2,january september group net interest income increased eur mn eur mn january september,"['january', 'september', 'group', 'net', 'interest', 'income', 'eur', 'mn', 'eur', 'mn', 'january', 'september']"
"In Q1 of 2010 , Bank of +àland 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",2,bank àland net interest income increased eur mn eur mn,"['bank', 'àland', 'net', 'interest', 'income', 'eur', 'mn', 'eur', 'mn']"
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",2,sweden operating profit period review totaled eur mn corresponding period,"['sweden', 'operating', 'profit', 'period', 'review', 'eur', 'mn', 'corresponding', 'period']"
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",2,fourth quarter orion net profit went year year m,"['fourth', 'quarter', 'orion', 'net', 'profit', 'year', 'year']"
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",2,second quarter group net profit rose eur million eur million april june,"['second', 'quarter', 'group', 'net', 'profit', 'eur', 'eur', 'april', 'june']"
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",2,second quarter group net profit rose m m april june,"['second', 'quarter', 'group', 'net', 'profit', 'm', 'm', 'april', 'june']"
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",2,quarter net sales increased year year eur million comparable currency rates growth,"['quarter', 'net', 'sale', 'year', 'year', 'eur', 'comparable', 'currency', 'rate', 'growth']"
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",2,quarter net sales increased year year m comparable currency rates growth,"['quarter', 'net', 'sale', 'year', 'year', 'comparable', 'currency', 'rate', 'growth']"
